Nombre,Tamaño,Tiempo,Iteraciones,ValorHHill Climbing,4,8.845329284667969e-05,9
Hill Climbing,10,0.18044185638427734,10000
Hill Climbing,10,0.22562384605407715,10000
Hill Climbing,10,0.1831808090209961,10000
Hill Climbing,10,0.00507807731628418,218
Hill Climbing,10,0.16806674003601074,10000
Hill Climbing,10,0.16592645645141602,10000
Hill Climbing,10,0.16323232650756836,10000
Hill Climbing,10,0.18703246116638184,10000
Hill Climbing,10,0.19060826301574707,10000
Hill Climbing,10,0.16822218894958496,10000
Hill Climbing,10,0.16850638389587402,10000
Hill Climbing,10,0.0020148754119873047,120
Hill Climbing,10,0.16422438621520996,10000
Hill Climbing,10,0.1649477481842041,10000
Hill Climbing,10,0.17240524291992188,10000
Hill Climbing,10,0.16309618949890137,10000
Hill Climbing,10,0.16275906562805176,10000
Hill Climbing,10,0.1676783561706543,10000
Hill Climbing,10,0.16195321083068848,10000
Hill Climbing,10,0.1692209243774414,10000
Hill Climbing,10,0.16636943817138672,10000
Hill Climbing,10,0.16350150108337402,10000
Hill Climbing,10,0.16519808769226074,10000
Hill Climbing,10,0.16631460189819336,10000
Hill Climbing,10,0.16399931907653809,10000
Hill Climbing,10,0.16526412963867188,10000
Simulated Annealing,10,0.012619972229003906,642
Simulated Annealing,10,0.18045759201049805,10000
Simulated Annealing,10,0.04473996162414551,2735
Simulated Annealing,10,0.12653899192810059,7476
Simulated Annealing,10,0.05547356605529785,3178
Simulated Annealing,10,0.02411627769470215,1474
Simulated Annealing,10,0.01323699951171875,768
Simulated Annealing,10,0.016265392303466797,896
Simulated Annealing,10,0.008868217468261719,541
Simulated Annealing,10,0.027905702590942383,1519
Simulated Annealing,10,0.027278423309326172,1663
Simulated Annealing,10,0.01900792121887207,971
Simulated Annealing,10,0.026684045791625977,1618
Simulated Annealing,10,0.07467770576477051,4558
Simulated Annealing,10,0.015462875366210938,947
Simulated Annealing,10,0.025598764419555664,1553
Simulated Annealing,10,0.014440059661865234,766
Simulated Annealing,10,0.1688673496246338,10000
Simulated Annealing,10,0.04546356201171875,2779
Simulated Annealing,10,0.011041879653930664,678
Simulated Annealing,10,0.0109100341796875,672
Simulated Annealing,10,0.04159379005432129,2521
Simulated Annealing,10,0.06780529022216797,3875
Simulated Annealing,10,0.07045221328735352,4054
Simulated Annealing,10,0.00956416130065918,580
Simulated Annealing,10,0.06224679946899414,3782
Simulated Annealing,10,0.06810855865478516,4021
Simulated Annealing,10,0.018942594528198242,1070
Simulated Annealing,10,0.015249252319335938,939
Simulated Annealing,10,0.03396177291870117,2072
Hill Climbing,12,0.2978184223175049,10000
Hill Climbing,12,0.28782200813293457,10000
Hill Climbing,12,0.24509549140930176,10000
Hill Climbing,12,0.22217631340026855,10000
Hill Climbing,12,0.2559010982513428,10000
Hill Climbing,12,0.30695271492004395,10000
Hill Climbing,12,0.007903099060058594,302
Hill Climbing,12,0.3204972743988037,10000
Hill Climbing,12,0.23041629791259766,10000
Hill Climbing,12,0.22008919715881348,10000
Hill Climbing,12,0.3009052276611328,10000
Hill Climbing,12,0.0031387805938720703,144
Hill Climbing,12,0.00741887092590332,347
Hill Climbing,12,0.21846222877502441,10000
Hill Climbing,12,0.22648334503173828,10000
Hill Climbing,12,0.2657008171081543,10000
Hill Climbing,12,0.26695799827575684,10000
Hill Climbing,12,0.2223522663116455,10000
Hill Climbing,12,0.2230234146118164,10000
Hill Climbing,12,0.21793580055236816,10000
Hill Climbing,12,0.227219820022583,10000
Hill Climbing,12,0.22170257568359375,10000
Hill Climbing,12,0.227189302444458,10000
Hill Climbing,12,0.22050189971923828,10000
Hill Climbing,12,0.22080421447753906,10000
Hill Climbing,12,0.22117185592651367,10000
Hill Climbing,12,0.004541158676147461,209
Hill Climbing,12,0.219940185546875,10000
Hill Climbing,12,0.22222256660461426,10000
Hill Climbing,12,0.2211894989013672,10000
Simulated Annealing,12,0.057637691497802734,2162
Simulated Annealing,12,0.06336164474487305,2771
Simulated Annealing,12,0.06138801574707031,2583
Simulated Annealing,12,0.031238079071044922,1434
Simulated Annealing,12,0.08158230781555176,2997
Simulated Annealing,12,0.02812957763671875,1289
Simulated Annealing,12,0.018186569213867188,779
Simulated Annealing,12,0.02746868133544922,1141
Simulated Annealing,12,0.08296370506286621,3811
Simulated Annealing,12,0.022259235382080078,1028
Simulated Annealing,12,0.06296730041503906,2700
Simulated Annealing,12,0.041364192962646484,1902
Simulated Annealing,12,0.15355730056762695,6653
Simulated Annealing,12,0.020726919174194336,949
Simulated Annealing,12,0.13907146453857422,6272
Simulated Annealing,12,0.016735076904296875,772
Simulated Annealing,12,0.024342060089111328,1124
Simulated Annealing,12,0.029070377349853516,1282
Simulated Annealing,12,0.02021479606628418,933
Simulated Annealing,12,0.018494129180908203,853
Simulated Annealing,12,0.08292508125305176,3805
Simulated Annealing,12,0.022936105728149414,1059
Simulated Annealing,12,0.03513193130493164,1479
Simulated Annealing,12,0.08305239677429199,3652
Simulated Annealing,12,0.02955770492553711,1171
Simulated Annealing,12,0.03504300117492676,1338
Simulated Annealing,12,0.01479339599609375,679
Simulated Annealing,12,0.01718759536743164,795
Simulated Annealing,12,0.05106520652770996,2348
Simulated Annealing,12,0.029106855392456055,1343
Hill Climbing,15,0.5005333423614502,10000
Hill Climbing,15,0.33264636993408203,10000
Hill Climbing,15,0.3253357410430908,10000
Hill Climbing,15,0.31968116760253906,10000
Hill Climbing,15,0.3263816833496094,10000
Hill Climbing,15,0.32581090927124023,10000
Hill Climbing,15,0.322674036026001,10000
Hill Climbing,15,0.3304934501647949,10000
Hill Climbing,15,0.3369128704071045,10000
Hill Climbing,15,0.31957197189331055,10000
Hill Climbing,15,0.017613649368286133,527
Hill Climbing,15,0.3248012065887451,10000
Hill Climbing,15,0.32718324661254883,10000
Hill Climbing,15,0.3203885555267334,10000
Hill Climbing,15,0.3190336227416992,10000
Hill Climbing,15,0.3951559066772461,10000
Hill Climbing,15,0.319075345993042,10000
Hill Climbing,15,0.32634735107421875,10000
Hill Climbing,15,0.32341647148132324,10000
Hill Climbing,15,0.321056604385376,10000
Hill Climbing,15,0.3240926265716553,10000
Hill Climbing,15,0.3262901306152344,10000
Hill Climbing,15,0.31996989250183105,10000
Hill Climbing,15,0.3242943286895752,10000
Hill Climbing,15,0.3191947937011719,10000
Hill Climbing,15,0.32137513160705566,10000
Hill Climbing,15,0.3521754741668701,10000
Hill Climbing,15,0.32808756828308105,10000
Hill Climbing,15,0.3172481060028076,10000
Hill Climbing,15,0.3244972229003906,10000
Simulated Annealing,15,0.2215712070465088,6520
Simulated Annealing,15,0.153395414352417,4624
Simulated Annealing,15,0.027350664138793945,854
